leadtime,number,time,tprate
2,21,2014-02-01,1.326810531393402
2,21,2015-02-01,3.3357335622923467
2,21,2016-02-01,2.6539069650621148
2,22,1982-02-01,2.8829402894288436
2,22,1983-02-01,2.8250538291034073
2,22,1984-02-01,5.141892871873054
2,22,1985-02-01,2.650143976407634
2,22,1986-02-01,2.857204943208886
2,22,1987-02-01,2.0759558542149805
2,22,1988-02-01,1.0436613570273425
2,22,1989-02-01,2.168341572087049
2,22,1990-02-01,3.2339166759835227
2,22,1991-02-01,1.3009971967581968
2,22,1992-02-01,3.5683494463520975
2,22,1993-02-01,2.1724021204192496
2,22,1994-02-01,4.649095346213994
2,22,1995-02-01,1.9478515804466148
2,22,1996-02-01,1.9490981978351203
2,22,1997-02-01,2.6935388277196384
2,22,1998-02-01,1.0824723567725179
2,22,1999-02-01,2.3116001055904456
2,22,2000-02-01,2.251958580979574
2,22,2001-02-01,5.068081752541852
2,22,2002-02-01,4.25828377857283
2,22,2003-02-01,0.9691000176522926
2,22,2004-02-01,1.4190817576624848
2,22,2005-02-01,3.0242230267360797
2,22,2006-02-01,2.4660949836336363
2,22,2007-02-01,3.7207729347592107
2,22,2008-02-01,2.084642201849499
2,22,2009-02-01,1.0103833261895485
2,22,2010-02-01,2.5469992970580204
2,22,2011-02-01,3.8701482924652897
2,22,2012-02-01,4.961857993289505
2,22,2013-02-01,1.5813718717457994
2,22,2014-02-01,1.5430650854521837
2,22,2015-02-01,3.3177155751656877
2,22,2016-02-01,3.5812658137972804
2,23,1982-02-01,1.7394680018938793
2,23,1983-02-01,4.085141050011756
2,23,1984-02-01,3.808689773790143
2,23,1985-02-01,1.6666744260750086
2,23,1986-02-01,2.9846841770761112
2,23,1987-02-01,1.6304791073959126
2,23,1988-02-01,2.5473119284496617
2,23,1989-02-01,3.8996211940709467
2,23,1990-02-01,2.789626374303557
2,23,1991-02-01,2.7291187618634494
2,23,1992-02-01,2.9923158999102717
2,23,1993-02-01,1.4242282028532829
2,23,1994-02-01,2.472013481613183
2,23,1995-02-01,2.546911938143343
2,23,1996-02-01,3.0940771806747023
2,23,1997-02-01,3.1134970889999973
2,23,1998-02-01,1.8911838776784051
2,23,1999-02-01,2.3558563473304557
2,23,2000-02-01,1.7943919012246103
2,23,2001-02-01,2.507013716744534
2,23,2002-02-01,3.0443816901499576
2,23,2003-02-01,1.4597748314763817
2,23,2004-02-01,2.47697063387749
2,23,2005-02-01,2.9652242541881146
2,23,2006-02-01,4.123730340064948
2,23,2007-02-01,3.8814908787508364
2,23,2008-02-01,1.1948572467373313
2,23,2009-02-01,2.658249679293352
2,23,2010-02-01,2.065588752286149
2,23,2011-02-01,1.3390494444488519
2,23,2012-02-01,0.887165070381862
2,23,2013-02-01,0.8723906037691208
2,23,2014-02-01,2.88290348728125
2,23,2015-02-01,5.107372522361672
2,23,2016-02-01,1.1008491370791407
2,24,1982-02-01,2.383529792583043
2,24,1983-02-01,2.352701945241638
2,24,1984-02-01,2.5280988548549184
2,24,1985-02-01,2.0410246201453797
2,24,1986-02-01,3.626787897980892
2,24,1987-02-01,3.150381329827114
2,24,1988-02-01,1.8826065697364687
2,24,1989-02-01,3.351677477951691
2,24,1990-02-01,2.3813003804194146
2,24,1991-02-01,2.9732459104285827
2,24,1992-02-01,2.7248941067055186
2,24,1993-02-01,3.1459469965679694
2,24,1994-02-01,2.3649702627044964
2,24,1995-02-01,3.625474408445158
2,24,1996-02-01,3.9180126194392964
2,24,1997-02-01,1.2403830161963738
2,24,1998-02-01,2.813165168888163
2,24,1999-02-01,2.610100564536081
2,24,2000-02-01,4.205008538164454
2,24,2001-02-01,2.2546914661371615
2,24,2002-02-01,3.290729558117331
2,24,2003-02-01,1.1655687757869975
2,24,2004-02-01,3.2252157822710816
2,24,2005-02-01,2.1590461999740755
2,24,2006-02-01,2.102008611490909
2,24,2007-02-01,2.868664328749997
2,24,2008-02-01,1.4176789801860366
2,24,2009-02-01,3.192472128652606
2,24,2010-02-01,3.8965566553129376
2,24,2011-02-01,2.5896190915328625
2,24,2012-02-01,4.344175107406861
2,24,2013-02-01,1.2887918685364792
2,24,2014-02-01,1.5112727083718425
2,24,2015-02-01,3.541072678060175
2,24,2016-02-01,3.437767202404477
3,0,1982-02-01,1.0949193389595124
3,0,1983-02-01,0.8203956489734628
3,0,1984-02-01,3.6665051758685383
3,0,1985-02-01,3.098059856924313
3,0,1986-02-01,2.171594545508706
3,0,1987-02-01,3.8035839929051183
3,0,1988-02-01,2.578460975783067
3,0,1989-02-01,4.652706818845712
3,0,1990-02-01,2.8938646349110346
3,0,1991-02-01,0.8881873619329457
3,0,1992-02-01,0.7558391136546375
3,0,1993-02-01,3.195949106321589
3,0,1994-02-01,2.5781760833626355
3,0,1995-02-01,4.301599099597094
3,0,1996-02-01,3.072402683062898
3,0,1997-02-01,3.984973148894816
3,0,1998-02-01,2.127406313579657
3,0,1999-02-01,2.8937620454790443
3,0,2000-02-01,2.6502817230647056
3,0,2001-02-01,2.1428161977205913
3,0,2002-02-01,3.4440101393148006
3,0,2003-02-01,2.495378390026582
3,0,2004-02-01,1.6274201161158457
3,0,2005-02-01,1.3916432279204571
3,0,2006-02-01,3.1869262743889273
3,0,2007-02-01,3.6735285688332926
3,0,2008-02-01,1.8598010017752773
3,0,2009-02-01,3.011003790520386
3,0,2010-02-01,2.5494717428934903
3,0,2011-02-01,2.3501531043843786
3,0,2012-02-01,1.3714764090729135
3,0,2013-02-01,3.1843043711505263
3,0,2014-02-01,2.44442748959998
3,0,2015-02-01,1.8518989584111196
3,0,2016-02-01,1.6903515775568256
3,1,1982-02-01,1.5310039318868531
3,1,1983-02-01,2.810087510271862
3,1,1984-02-01,3.362960824618805
3,1,1985-02-01,1.431224636607804
3,1,1986-02-01,0.8823771192793525
3,1,1987-02-01,1.1238778762908976
3,1,1988-02-01,1.73108482164944
3,1,1989-02-01,4.597082331149541
3,1,1990-02-01,3.7431400759410285
3,1,1991-02-01,1.5009432084867458
3,1,1992-02-01,1.521164103580047
3,1,1993-02-01,3.815397739790499
3,1,1994-02-01,3.017832720589055
3,1,1995-02-01,0.9477830797208227
3,1,1996-02-01,0.5408262631775622
3,1,1997-02-01,3.679001013826076
3,1,1998-02-01,2.023842324568127
3,1,1999-02-01,2.269139616673106
3,1,2000-02-01,2.4984004238249646
3,1,2001-02-01,3.8784577577864714
3,1,2002-02-01,2.079224523999743
3,1,2003-02-01,2.9384783347411796
3,1,2004-02-01,0.6560307564423173
3,1,2005-02-01,3.0536716115437743
3,1,2006-02-01,2.306908123998885
3,1,2007-02-01,2.420113832871508
3,1,2008-02-01,0.8519547665023744
3,1,2009-02-01,2.4762386162610226
3,1,2010-02-01,2.140988849169113
3,1,2011-02-01,3.937998399403181
3,1,2012-02-01,2.612073458616295
3,1,2013-02-01,1.478447790080099
3,1,2014-02-01,3.5761969870062993
3,1,2015-02-01,3.6499457593638187
3,1,2016-02-01,1.9088600593874474
3,2,1982-02-01,3.2649201639012464
3,2,1983-02-01,2.1527539584732636
3,2,1984-02-01,1.862089231580027
3,2,1985-02-01,1.9048867928179727
3,2,1986-02-01,1.794803710810346
3,2,1987-02-01,2.4906649023485983
3,2,1988-02-01,2.190516625745957
3,2,1989-02-01,4.143315805553813
3,2,1990-02-01,2.4022390287048885
3,2,1991-02-01,4.44174458320123
3,2,1992-02-01,2.3445086003512703
3,2,1993-02-01,1.4685382310251973
3,2,1994-02-01,4.479029431154418
3,2,1995-02-01,3.128308117538411
3,2,1996-02-01,2.157415632758062
3,2,1997-02-01,1.004629199689553
3,2,1998-02-01,3.0538002555764647
3,2,1999-02-01,4.333962102298812
3,2,2000-02-01,3.8288875555849775
3,2,2001-02-01,2.912795707236209
3,2,2002-02-01,3.1895920569150333
3,2,2003-02-01,3.0042050559485296
3,2,2004-02-01,4.195276614687108
3,2,2005-02-01,2.5179200478424897
3,2,2006-02-01,3.50055053347928
3,2,2007-02-01,1.8855669498453487
3,2,2008-02-01,2.088859363168177
3,2,2009-02-01,1.5082186875533496
3,2,2010-02-01,1.7286015833200572
3,2,2011-02-01,2.8200690592738464
3,2,2012-02-01,1.6661234343334836
3,2,2013-02-01,2.8115440066886266
3,2,2014-02-01,3.3037074914171027
3,2,2015-02-01,2.7579753139661674
3,2,2016-02-01,2.8134207391253567
3,3,1982-02-01,2.1568800931013583
3,3,1983-02-01,1.940479665611206
3,3,1984-02-01,2.03632374876812
3,3,1985-02-01,1.6735446967916314
3,3,1986-02-01,2.2492216756196743
3,3,1987-02-01,2.2662710416067564
3,3,1988-02-01,3.947541660998046
3,3,1989-02-01,4.432310196789415
3,3,1990-02-01,3.1361915770272595
3,3,1991-02-01,1.264593777485941
3,3,1992-02-01,2.4865731733803114
3,3,1993-02-01,2.7905081602252055
3,3,1994-02-01,3.5793952919594387
3,3,1995-02-01,4.129197900110198
3,3,1996-02-01,4.577481036984723
3,3,1997-02-01,1.489261286560577
3,3,1998-02-01,4.470909781893775
3,3,1999-02-01,3.352061621218309
3,3,2000-02-01,1.8009267709207537
3,3,2001-02-01,1.2947025113751343
3,3,2002-02-01,1.3143115575723245
3,3,2003-02-01,3.2159903345032217
3,3,2004-02-01,4.7620339252932276
3,3,2005-02-01,2.3684139861241156
3,3,2006-02-01,3.9127231755480953
3,3,2007-02-01,2.9478677683089805
3,3,2008-02-01,2.191840631418629
3,3,2009-02-01,3.668326540501213
3,3,2010-02-01,2.614762173916046
3,3,2011-02-01,2.340745448026376
3,3,2012-02-01,2.126269757627286
3,3,2013-02-01,1.7362051349096213
3,3,2014-02-01,1.799630108165145
3,3,2015-02-01,2.0488920805995603
3,3,2016-02-01,2.707121905723697
3,4,1982-02-01,4.293778631820052
3,4,1983-02-01,3.678658148049598
3,4,1984-02-01,2.031261034458757
3,4,1985-02-01,1.6478265094491111
3,4,1986-02-01,2.762234454772238
3,4,1987-02-01,2.006597671952233
3,4,1988-02-01,2.0562095599212227
3,4,1989-02-01,3.3573885998131185
3,4,1990-02-01,0.8706481436721195
3,4,1991-02-01,1.1707424330722958
3,4,1992-02-01,2.1350650078053985
3,4,1993-02-01,3.1959707098350876
3,4,1994-02-01,2.1381617284898344
3,4,1995-02-01,1.0301100171541446
3,4,1996-02-01,4.6570220881221225
3,4,1997-02-01,2.1460808140518077
3,4,1998-02-01,3.4896331537576044
3,4,1999-02-01,1.5165066317819236
3,4,2000-02-01,1.5428777156259559
3,4,2001-02-01,1.9328530827463146
3,4,2002-02-01,4.1076382260788336
3,4,2003-02-01,2.787002101857542
3,4,2004-02-01,1.6900103210743083
3,4,2005-02-01,2.1856747649598747
3,4,2006-02-01,2.7521833871893526
3,4,2007-02-01,2.1340978282403147
3,4,2008-02-01,2.2109486969076078
3,4,2009-02-01,2.389978475692632
3,4,2010-02-01,2.5391526907485433
3,4,2011-02-01,3.9187665227966786
3,4,2012-02-01,2.6380409854392686
3,4,2013-02-01,4.20485838410473
3,4,2014-02-01,2.1641790427863445
3,4,2015-02-01,2.9806788271154345
3,4,2016-02-01,1.5387049384417042
3,5,1982-02-01,3.7056144873336674
3,5,1983-02-01,2.6668798449963003
3,5,1984-02-01,2.6209817408631997
3,5,1985-02-01,4.489787237332365
3,5,1986-02-01,3.893306077458078
3,5,1987-02-01,1.2129779410208272
3,5,1988-02-01,3.599811388448112
3,5,1989-02-01,2.0388207218249486
3,5,1990-02-01,1.4339996949071838
3,5,1991-02-01,3.161349281600607
3,5,1992-02-01,3.44185650578036
3,5,1993-02-01,4.264434356294069
3,5,1994-02-01,1.6158918451852848
3,5,1995-02-01,3.8311254872676
3,5,1996-02-01,1.5367455344248124
3,5,1997-02-01,2.875197585088169
3,5,1998-02-01,3.0715621966989786
3,5,1999-02-01,3.33693908090514
3,5,2000-02-01,2.351873318306713
3,5,2001-02-01,2.540409286625117
3,5,2002-02-01,3.326664667788777
3,5,2003-02-01,2.1582631617874224
3,5,2004-02-01,1.700164359462783
3,5,2005-02-01,2.950515703739431
3,5,2006-02-01,1.8772707968539992
3,5,2007-02-01,2.2033681431522276
3,5,2008-02-01,3.243768016320661
3,5,2009-02-01,1.7883758876236797
3,5,2010-02-01,2.412815811764253
3,5,2011-02-01,2.9653325240367128
3,5,2012-02-01,4.244640205907787
3,5,2013-02-01,2.4379854970708434
3,5,2014-02-01,1.976803568943799
3,5,2015-02-01,1.370583842865593
3,5,2016-02-01,0.9686856221272578
3,6,1982-02-01,1.5227642023426267
3,6,1983-02-01,2.4582526414253585
3,6,1984-02-01,2.926160612670451
3,6,1985-02-01,3.743671336288632
3,6,1986-02-01,1.7593661748646559
3,6,1987-02-01,2.4305664561139038
3,6,1988-02-01,2.1159128840394734
3,6,1989-02-01,2.9472938942841576
3,6,1990-02-01,2.709462580498105
3,6,1991-02-01,2.4574509958342556
3,6,1992-02-01,3.411077721455399
3,6,1993-02-01,3.8917474704046304
3,6,1994-02-01,1.6460504017018194
3,6,1995-02-01,2.9700979060644794
3,6,1996-02-01,1.83150139889524
3,6,1997-02-01,3.004154111944627
3,6,1998-02-01,2.2474633632403473
3,6,1999-02-01,1.8533809270777253
3,6,2000-02-01,1.5496858663598732
3,6,2001-02-01,1.4794541549811595
3,6,2002-02-01,1.8693351933973814
3,6,2003-02-01,2.75983084953112
3,6,2004-02-01,2.4164200022056317
3,6,2005-02-01,3.9511256153198624
3,6,2006-02-01,1.0797871184000742
3,6,2007-02-01,4.452491894001628
3,6,2008-02-01,1.6312246589029142
3,6,2009-02-01,1.6093242415303486
3,6,2010-02-01,2.9156369313455195
3,6,2011-02-01,2.8003712516094135
3,6,2012-02-01,2.445032990696288
3,6,2013-02-01,1.9643474340757814
3,6,2014-02-01,4.161659557739746
3,6,2015-02-01,2.333979054435709
3,6,2016-02-01,2.099622894981417
3,7,1982-02-01,2.2833364811198287
3,7,1983-02-01,2.3256470346595473
3,7,1984-02-01,3.225895368908532
3,7,1985-02-01,1.6692029204689338
3,7,1986-02-01,3.2784122734668304
3,7,1987-02-01,3.753802333057417
3,7,1988-02-01,1.7510683535031515
3,7,1989-02-01,2.5990814489501
3,7,1990-02-01,3.283534809404727
3,7,1991-02-01,2.817035183176122
3,7,1992-02-01,5.223904734470539
3,7,1993-02-01,2.5766749252987013
3,7,1994-02-01,3.1045053151875206
3,7,1995-02-01,1.8413702844065476
3,7,1996-02-01,4.028576491238195
3,7,1997-02-01,3.8473801728514707
3,7,1998-02-01,1.7234982752134018
3,7,1999-02-01,1.3533735297662994
3,7,2000-02-01,1.958064511884766
3,7,2001-02-01,2.6905128181168823
3,7,2002-02-01,1.641438020379035
3,7,2003-02-01,3.7945092964186364
3,7,2004-02-01,2.0163341415403386
3,7,2005-02-01,1.9492501782553249
3,7,2006-02-01,2.400573659461276
3,7,2007-02-01,2.390649207883972
3,7,2008-02-01,0.7478254083360868
3,7,2009-02-01,2.0173843691659905
3,7,2010-02-01,2.193470026725396
3,7,2011-02-01,3.1409041895749854
3,7,2012-02-01,2.566450065407442
3,7,2013-02-01,3.600992694324459
3,7,2014-02-01,2.0234831046254933
3,7,2015-02-01,3.1681028240732774
3,7,2016-02-01,2.67836297855555
3,8,1982-02-01,2.488439064323343
3,8,1983-02-01,3.231068934644048
3,8,1984-02-01,2.2632372005200168
3,8,1985-02-01,2.6035011675160535
3,8,1986-02-01,2.7996810962547993
3,8,1987-02-01,5.244668587306374
3,8,1988-02-01,2.8677192512658296
3,8,1989-02-01,2.117019363915609
3,8,1990-02-01,2.5152043836417297
3,8,1991-02-01,1.4702995110329327
3,8,1992-02-01,2.399332600683978
3,8,1993-02-01,2.9010232535465605
3,8,1994-02-01,1.9805677317569392
3,8,1995-02-01,1.3043717496150795
3,8,1996-02-01,3.522924442607491
3,8,1997-02-01,2.7807037233095144
3,8,1998-02-01,2.8001051685845364
3,8,1999-02-01,1.8461393678460647
3,8,2000-02-01,3.20581108633787
3,8,2001-02-01,2.1133339706842937
3,8,2002-02-01,2.3095398283797017
3,8,2003-02-01,1.918382977931737
3,8,2004-02-01,2.986495192618892
3,8,2005-02-01,2.637859641026155
3,8,2006-02-01,2.3178309911093495
3,8,2007-02-01,4.136890351218609
3,8,2008-02-01,4.356067180512802
3,8,2009-02-01,1.8055975899911643
3,8,2010-02-01,2.580726093576288
3,8,2011-02-01,1.2724536238270778
3,8,2012-02-01,1.7042377420866113
3,8,2013-02-01,3.3390456399523574
3,8,2014-02-01,2.6844816749113622
3,8,2015-02-01,1.8558278628635623
3,8,2016-02-01,4.417604056546851
3,9,1982-02-01,0.7198882396578152
3,9,1983-02-01,4.4856277060131555
3,9,1984-02-01,2.0972789644487313
3,9,1985-02-01,1.9677545485076153
3,9,1986-02-01,1.5770902273913212
3,9,1987-02-01,0.9173167070353151
3,9,1988-02-01,2.761355393070816
3,9,1989-02-01,4.024315254328116
3,9,1990-02-01,2.8106142047744016
3,9,1991-02-01,3.4349616715173297
3,9,1992-02-01,2.8870557942325785
3,9,1993-02-01,0.8536600358664842
3,9,1994-02-01,1.3616277558053111
3,9,1995-02-01,1.7503250698701205
3,9,1996-02-01,3.5905170495960097
3,9,1997-02-01,3.446483531932499
3,9,1998-02-01,3.387174539192494
3,9,1999-02-01,2.9243402320238623
3,9,2000-02-01,4.5719271620687785
3,9,2001-02-01,2.4517896392656904
3,9,2002-02-01,2.609590896193116
3,9,2003-02-01,3.5872932753760836
3,9,2004-02-01,2.1603223220099776
3,9,2005-02-01,3.3845490154152644
3,9,2006-02-01,2.236437717967496
3,9,2007-02-01,2.977924592336798
3,9,2008-02-01,1.197167212435364
3,9,2009-02-01,2.8186775305517457
3,9,2010-02-01,3.9810272183764805
3,9,2011-02-01,2.1109700809757053
3,9,2012-02-01,3.5337298206227152
3,9,2013-02-01,1.2053960899987946
3,9,2014-02-01,1.8698287267557552
3,9,2015-02-01,1.504668461093667
3,9,2016-02-01,2.7762356709576292
3,10,1982-02-01,1.4107783344020361
3,10,1983-02-01,1.951940054354593
3,10,1984-02-01,3.504204527636891
3,10,1985-02-01,3.66252518254657
3,10,1986-02-01,1.5282276301598707
3,10,1987-02-01,3.251966100762239
3,10,1988-02-01,4.76245882098816
3,10,1989-02-01,2.9231512655570704
3,10,1990-02-01,2.293143003020141
3,10,1991-02-01,2.970365615116811
3,10,1992-02-01,3.9066290249746296
3,10,1993-02-01,2.1074324019818027
3,10,1994-02-01,3.1761845427036106
3,10,1995-02-01,2.778422460537731
3,10,1996-02-01,4.515280106990887
3,10,1997-02-01,1.313559841619359
3,10,1998-02-01,5.013293233926132
3,10,1999-02-01,4.2404710907470236
3,10,2000-02-01,3.7683968592392354
3,10,2001-02-01,3.1341533828528
3,10,2002-02-01,2.05812174183991
3,10,2003-02-01,2.390331427540593
3,10,2004-02-01,2.6015259420229633
3,10,2005-02-01,4.11888301885332
3,10,2006-02-01,4.166530328840173
3,10,2007-02-01,2.243728660298942
3,10,2008-02-01,3.7227327759954196
3,10,2009-02-01,2.6867551219011996
3,10,2010-02-01,1.216714671987902
3,10,2011-02-01,2.189728601505996
3,10,2012-02-01,3.7872927058431363
3,10,2013-02-01,2.452866052046177
3,10,2014-02-01,2.616452111523703
3,10,2015-02-01,1.5783878212182607
3,10,2016-02-01,3.118957666784848
3,11,1982-02-01,1.652268902533307
3,11,1983-02-01,1.076590250676351
3,11,1984-02-01,2.2998968505616624
3,11,1985-02-01,2.5617113345958886
3,11,1986-02-01,1.0950300736471754
3,11,1987-02-01,2.568411938292228
3,11,1988-02-01,4.233510688257171
3,11,1989-02-01,2.812654880979239
3,11,1990-02-01,1.7387574237926942
3,11,1991-02-01,3.053434106164202
3,11,1992-02-01,3.830869350312838
3,11,1993-02-01,3.477825832729327
3,11,1994-02-01,3.277451199448323
3,11,1995-02-01,2.305599674519107
3,11,1996-02-01,1.7407422892767326
3,11,1997-02-01,3.691134797531045
3,11,1998-02-01,2.811711035242651
3,11,1999-02-01,3.0325609199501846
3,11,2000-02-01,2.059159974882755
3,11,2001-02-01,3.743608738491759
3,11,2002-02-01,4.403367804051967
3,11,2003-02-01,1.73605388903584
3,11,2004-02-01,1.3599193508133807
3,11,2005-02-01,2.279363419663297
3,11,2006-02-01,4.547318464419388
3,11,2007-02-01,3.329428576743406
3,11,2008-02-01,2.7694898000458865
3,11,2009-02-01,2.545006974978935
3,11,2010-02-01,2.879223493585101
3,11,2011-02-01,3.8731954266973214
3,11,2012-02-01,2.2925747163789048
3,11,2013-02-01,1.6918639278746195
3,11,2014-02-01,3.86831060741491
3,11,2015-02-01,2.7036663086952344
3,11,2016-02-01,3.649591577124724
3,12,1982-02-01,4.159406381531458
3,12,1983-02-01,2.478859994979865
3,12,1984-02-01,4.629278099602288
3,12,1985-02-01,3.7173593594788046
3,12,1986-02-01,3.1693215098934626
3,12,1987-02-01,1.952226854707409
3,12,1988-02-01,3.5453735196753375
3,12,1989-02-01,2.513661091982385
3,12,1990-02-01,3.7424625544245305
3,12,1991-02-01,3.234922198965696
3,12,1992-02-01,0.8143641224173833
3,12,1993-02-01,2.4743367146811908
3,12,1994-02-01,3.3477753137117934
3,12,1995-02-01,1.4127966105884986
3,12,1996-02-01,2.4092850795595804
3,12,1997-02-01,1.7238735496954827
3,12,1998-02-01,2.1911776325831123
3,12,1999-02-01,2.8444451851291204
3,12,2000-02-01,2.707012333243362
3,12,2001-02-01,4.161996130593861
3,12,2002-02-01,0.8598803821332341
3,12,2003-02-01,4.005779941235492
3,12,2004-02-01,0.7859586505846188
3,12,2005-02-01,2.1164535949765195
3,12,2006-02-01,3.0711273422649343
3,12,2007-02-01,2.4510986581369743
3,12,2008-02-01,1.2920492845856582
3,12,2009-02-01,2.3778240475237302
3,12,2010-02-01,3.257728264176575
3,12,2011-02-01,1.1140255016966647
3,12,2012-02-01,2.0306929025401987
3,12,2013-02-01,2.1849060276142054
3,12,2014-02-01,2.0034097235363997
3,12,2015-02-01,1.5996836343101097
3,12,2016-02-01,2.870707270561654
3,13,1982-02-01,3.013902017138085
3,13,1983-02-01,4.315784362341817
3,13,1984-02-01,3.7506834228612433
3,13,1985-02-01,2.1851998369026937
3,13,1986-02-01,2.482767599448408
3,13,1987-02-01,1.103217841404134
3,13,1988-02-01,3.9272787146920765
3,13,1989-02-01,3.5183616203947143
3,13,1990-02-01,3.204461631588235
3,13,1991-02-01,3.215546739414029
3,13,1992-02-01,0.7428247711717975
3,13,1993-02-01,3.314815457547954
3,13,1994-02-01,1.50791707550714
3,13,1995-02-01,2.6123912269212255
3,13,1996-02-01,2.0876659359147287
3,13,1997-02-01,2.281892837045322
3,13,1998-02-01,2.3645362864059045
3,13,1999-02-01,1.8667316839349426
3,13,2000-02-01,2.327583282186442
3,13,2001-02-01,2.775006550232759
3,13,2002-02-01,4.204033204703898
3,13,2003-02-01,2.453813585305605
3,13,2004-02-01,3.2031547081063185
3,13,2005-02-01,1.2389644960303787
3,13,2006-02-01,1.1349466912843966
3,13,2007-02-01,2.879467258124196
3,13,2008-02-01,3.6754546719879295
3,13,2009-02-01,2.7757773292932497
3,13,2010-02-01,1.8709890479313482
3,13,2011-02-01,2.197829175491534
3,13,2012-02-01,2.3525020177064544
3,13,2013-02-01,3.1654627076666837
3,13,2014-02-01,3.4334540085051364
3,13,2015-02-01,3.076335548612089
3,13,2016-02-01,3.0408951211484547
3,14,1982-02-01,3.0614274549582308
3,14,1983-02-01,2.99690650810945
3,14,1984-02-01,2.3029311453494583
3,14,1985-02-01,1.8951730465718355
3,14,1986-02-01,3.109094937626874
3,14,1987-02-01,2.6069925782501366
3,14,1988-02-01,0.8626510803346229
3,14,1989-02-01,2.3918231753451793
3,14,1990-02-01,2.0053178980049955
3,14,1991-02-01,3.085341001811147
3,14,1992-02-01,1.0685902434645622
3,14,1993-02-01,3.693295641778826
3,14,1994-02-01,2.3616911181365507
3,14,1995-02-01,3.2362754555053277
3,14,1996-02-01,2.3438784992786807
3,14,1997-02-01,1.3349941115223154
3,14,1998-02-01,2.6174016861645804
3,14,1999-02-01,3.6498585344732115
3,14,2000-02-01,2.4282825674314257
3,14,2001-02-01,2.108137281440279
3,14,2002-02-01,2.572692650110646
3,14,2003-02-01,2.8286366972819166
3,14,2004-02-01,2.0409376374962305
3,14,2005-02-01,1.3619083479537515
3,14,2006-02-01,1.3292154356533739
3,14,2007-02-01,2.8918849421183093
3,14,2008-02-01,1.7594266356418553
3,14,2009-02-01,1.1663408009924674
3,14,2010-02-01,3.152211335584681
3,14,2011-02-01,0.9267508117487616
3,14,2012-02-01,1.598551356879265
3,14,2013-02-01,2.677594560020628
3,14,2014-02-01,4.6191056820015675
3,14,2015-02-01,2.7262684205092773
3,14,2016-02-01,3.965831673699093
3,15,1982-02-01,3.2472481720049675
3,15,1983-02-01,5.003606633498057
3,15,1984-02-01,3.6111705311828617
3,15,1985-02-01,3.4842372138427398
3,15,1986-02-01,2.670131281948856
3,15,1987-02-01,3.9446228404023804
3,15,1988-02-01,3.7392152858975827
3,15,1989-02-01,3.4100988276815936
3,15,1990-02-01,4.118453469544007
3,15,1991-02-01,2.477036810608033
3,15,1992-02-01,2.6319844002050456
3,15,1993-02-01,3.2024421799916136
3,15,1994-02-01,2.3257365539246613
3,15,1995-02-01,3.1033116501906535
3,15,1996-02-01,3.529034686716468
3,15,1997-02-01,0.8365481152322947
3,15,1998-02-01,2.6479726008548665
3,15,1999-02-01,2.4680101013347295
3,15,2000-02-01,2.0147158984970304
3,15,2001-02-01,1.3644641008187999
3,15,2002-02-01,2.4408889915353247
3,15,2003-02-01,3.901311108214907
3,15,2004-02-01,3.058202093587859
3,15,2005-02-01,1.631436337367056
3,15,2006-02-01,3.2708262211729924
3,15,2007-02-01,1.9141515093559427
3,15,2008-02-01,2.0427944511068383
3,15,2009-02-01,1.557509411459348
3,15,2010-02-01,2.673952462556296
3,15,2011-02-01,3.1086129496947774
3,15,2012-02-01,2.2761207377280503
3,15,2013-02-01,3.814082307684965
3,15,2014-02-01,0.8729562434124198
3,15,2015-02-01,1.9589015531121134
3,15,2016-02-01,1.8609281188622002
3,16,1982-02-01,0.42059497957924685
3,16,1983-02-01,1.5970947006682028
3,16,1984-02-01,3.182771941805664
3,16,1985-02-01,3.417196033272162
3,16,1986-02-01,2.2821450893517516
3,16,1987-02-01,1.7632353874833038
3,16,1988-02-01,1.1049866448078267
3,16,1989-02-01,4.059907657354439
3,16,1990-02-01,1.865757887701271
3,16,1991-02-01,1.6753663064881872
3,16,1992-02-01,3.1547128187743616
3,16,1993-02-01,2.3169399930590195
3,16,1994-02-01,2.5457942730629335
3,16,1995-02-01,2.9346310725724574
3,16,1996-02-01,1.9176577048618455
3,16,1997-02-01,2.3286182789740866
3,16,1998-02-01,3.0590046613178035
3,16,1999-02-01,1.6003382861050468
3,16,2000-02-01,2.21102856177175
3,16,2001-02-01,2.0176000555685087
3,16,2002-02-01,1.6430264237418986
3,16,2003-02-01,2.1792203108160213
3,16,2004-02-01,2.468509599675841
3,16,2005-02-01,3.039624067415799
3,16,2006-02-01,2.65716572697572
3,16,2007-02-01,1.5413489519123893
3,16,2008-02-01,2.4795437373147844
3,16,2009-02-01,2.384964285760141
3,16,2010-02-01,3.3301664378539235
3,16,2011-02-01,2.8513654069139722
3,16,2012-02-01,2.322430920195227
3,16,2013-02-01,2.0074486017336497
3,16,2014-02-01,0.5060297035898217
3,16,2015-02-01,3.1750012124161833
3,16,2016-02-01,2.88487862887392
3,17,1982-02-01,4.039461200177102
3,17,1983-02-01,2.674362733875626
3,17,1984-02-01,1.4431777140726738
3,17,1985-02-01,4.239914855490235
3,17,1986-02-01,2.758739274796372
3,17,1987-02-01,1.2171250225707775
3,17,1988-02-01,3.9200421026619248
3,17,1989-02-01,2.489954755312405
3,17,1990-02-01,4.335722582025933
3,17,1991-02-01,1.7475363669282435
